what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080903-2000,org.eclipse.ui.edit.delete,1386254080981
executed,command,org.eclipse.ui,3.4.1.M20080903-2000,org.eclipse.ui.edit.paste,1386254081578
executed,command,org.eclipse.ui,3.4.1.M20080903-2000,org.eclipse.ui.edit.delete,1386254084500
executed,command,org.eclipse.ui,3.4.1.M20080903-2000,org.eclipse.ui.file.save,1386254085059
executed,command,org.eclipse.ui,3.4.1.M20080903-2000,org.eclipse.ui.file.save,1386254088347
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1386254091021
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1386254091284
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1386254091362
executed,command,org.eclipse.ui,3.4.1.M20080903-2000,org.eclipse.ui.edit.delete,1386254096885
executed,command,org.eclipse.ui,3.4.1.M20080903-2000,org.eclipse.ui.edit.paste,1386254098664
executed,command,org.eclipse.ui,3.4.1.M20080903-2000,org.eclipse.ui.file.save,1386254099357
executed,command,org.eclipse.ui,3.4.1.M20080903-2000,org.eclipse.ui.edit.delete,1386254111204
executed,command,org.eclipse.ui,3.4.1.M20080903-2000,org.eclipse.ui.edit.delete,1386254111377
executed,command,org.eclipse.ui,3.4.1.M20080903-2000,org.eclipse.ui.file.save,1386254119703
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1386254122587
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1386254122802
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1386254122934
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineStart,1386254125617
executed,command,org.eclipse.ui,3.4.1.M20080903-2000,org.eclipse.ui.edit.delete,1386254125927
executed,command,org.eclipse.ui,3.4.1.M20080903-2000,org.eclipse.ui.edit.paste,1386254129123
executed,command,org.eclipse.ui,3.4.1.M20080903-2000,org.eclipse.ui.file.save,1386254129813
executed,command,org.eclipse.ui,3.4.1.M20080903-2000,org.eclipse.ui.file.save,1386254134418
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1386254135710
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1386254135973
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1386254136045
