what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080903-2000,org.eclipse.ui.edit.paste,1386254938862
executed,command,org.eclipse.ui,3.4.1.M20080903-2000,org.eclipse.ui.file.save,1386254939335
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1386254941590
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1386254941815
executed,command,org.eclipse.ui,3.4.1.M20080903-2000,org.eclipse.ui.edit.paste,1386254945635
executed,command,org.eclipse.ui,3.4.1.M20080903-2000,org.eclipse.ui.edit.paste,1386254947677
executed,command,org.eclipse.ui,3.4.1.M20080903-2000,org.eclipse.ui.file.save,1386254948578
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1386254949783
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1386254950018
executed,command,org.eclipse.ui,3.4.1.M20080903-2000,org.eclipse.ui.edit.delete,1386254962002
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.organize.imports,1386254963106
executed,command,org.eclipse.ui,3.4.1.M20080903-2000,org.eclipse.ui.file.save,1386254963867
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1386254966974
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386254975144
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386254977905
executed,command,org.eclipse.ui,3.4.1.M20080903-2000,org.eclipse.ui.edit.delete,1386254977911
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1386254979041
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1386254979120
executed,command,org.eclipse.ui,3.4.1.M20080903-2000,org.eclipse.ui.edit.delete,1386254983634
executed,command,org.eclipse.ui,3.4.1.M20080903-2000,org.eclipse.ui.edit.delete,1386254983783
executed,command,org.eclipse.ui,3.4.1.M20080903-2000,org.eclipse.ui.edit.delete,1386254987987
executed,command,org.eclipse.ui,3.4.1.M20080903-2000,org.eclipse.ui.edit.paste,1386254988837
executed,command,org.eclipse.ui,3.4.1.M20080903-2000,org.eclipse.ui.file.save,1386254989806
executed,command,org.eclipse.ui,3.4.1.M20080903-2000,org.eclipse.ui.edit.paste,1386254993077
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1386254999226
